DATE,KOF,Uncertainty,R3M,R6M,R1Y,R3Y,R5Y,R7Y,R10,R30
2007/3/14,167.1398379,314.0677055,1.93,2.01,2.13,2.5439,2.7452,2.9703,3.2332,3.72
2007/3/15,314.0677055,167.1398379,1.93,2.01,2.13,2.5541,2.7618,2.9963,3.2876,3.72
2007/3/16,196.9975616,81.15176579,1.95,2.02,2.14,2.5613,2.8387,3.01,3.3042,3.73
2007/3/19,285.8395992,117.749621,1.96,2.05,2.16,2.5992,2.8244,3.0422,3.337,3.75
2007/3/20,224.274147,92.38816413,1.97,2.05,2.17,2.5973,2.8194,3.0391,3.36,3.78
2007/3/21,317.5869676,171.6632119,1.97,2.07,2.21,2.6009,2.82,3.0348,3.4,3.78
2007/3/22,81.05962193,68.86519305,1.98,2.08,2.22,2.615,2.8316,3.0444,3.395,3.78
2007/3/23,297.8284221,157.8068496,1.99,2.08,2.22,2.6148,2.832,3.0493,3.4235,3.79
2007/3/26,308.0274563,162.0082703,1.99,2.08,2.2409,2.6247,2.8106,3.05,3.42,3.78
2007/3/27,415.8409636,232.9142059,1.99,2.08,2.2529,2.6508,2.8164,3.0326,3.42,3.78
2007/3/28,84.47265864,71.76478012,1.99,2.08,2.2542,2.6412,2.8262,3.0377,3.4245,3.78
2007/3/29,683.3352917,281.4951876,1.99,2.08,2.2493,2.6448,2.8224,3.0316,3.4386,3.78
2007/3/30,224.274147,92.38816413,1.99,2.08,2.25,2.6455,2.8228,3.033,3.4338,3.78
2007/4/2,194.3709274,80.06974225,1.99,2.08,2.2665,2.6476,2.8183,3.0252,3.43,3.78
2007/4/3,275.0531992,113.306239,1.99,2.08,2.2681,2.6482,2.8278,3.0272,3.4277,3.78
2007/4/4,113.306239,275.0531992,1.98,2.08,2.2697,2.6446,2.8184,3.0349,3.44,3.78
2007/4/5,83.15961213,70.64926541,1.99,2.08,2.2708,2.651,2.8096,3.0404,3.4441,3.78
2007/4/6,323.1041121,177.8374404,2.01,2.09,2.2691,2.7,2.842,3.0501,3.4615,3.78
2007/4/9,177.8374404,323.1041121,2.03,2.1,2.271,2.7765,2.875,3.1166,3.488,3.78
2007/4/10,91.19207467,77.47334218,2.04,2.11,2.2691,2.7998,2.92,3.1499,3.4829,3.79
2007/4/11,77.47334218,91.19207467,2.04,2.11,2.2708,2.7971,2.94,3.1538,3.493,3.8
2007/4/12,84.58071364,205.3214022,2.04,2.11,2.2718,2.807,2.95,3.1585,3.4936,3.8
2007/4/13,205.3214022,84.58071364,2.04,2.11,2.2764,2.7998,2.95,3.1819,3.5202,3.8
2007/4/16,303.7045741,125.1089723,2.05,2.13,2.2685,2.8,2.95,3.2105,3.5327,3.8
2007/4/17,125.1089723,303.7045741,2.05,2.13,2.2698,2.82,3.01,3.2826,3.5391,3.81
2007/4/18,483.1607073,238.0552439,2.05,2.14,2.271,2.83,3.1,3.3754,3.56,3.82
2007/4/19,238.9806485,98.44640441,2.05,2.15,2.2874,2.86,3.15,3.422,3.57,3.84
2007/4/20,227.7784306,93.8317292,2.1112,2.1765,2.2874,2.86,3.17,3.4233,3.58,3.85
2007/4/23,615.9642066,253.7421409,2.11,2.175,2.2935,2.87,3.18,3.4213,3.59,3.85
2007/4/24,253.7421409,615.9642066,2.11,2.17,2.2868,2.88,3.18,3.4225,3.6139,3.88
2007/4/25,265.0512647,109.1860122,2.12,2.17,2.3117,2.86,3.16,3.4,3.6349,3.9
2007/4/26,109.1860122,265.0512647,2.1167,2.15,2.3255,2.8746,3.13,3.3718,3.5931,3.9
2007/4/27,220.8760539,90.98834347,2.109,2.13,2.3292,2.8648,3.13,3.3723,3.5914,3.9
2007/4/28,372.5773215,224.0706021,2.1095,2.14,2.3562,2.8561,3.1398,3.3483,3.5883,3.89
2007/4/29,90.16744461,76.60285519,2.05,2.13,2.2526,2.8625,3.1308,3.3264,3.58,3.89
2007/4/30,177.7782873,73.23452035,2.06,2.14,2.2879,2.8511,3.1362,3.3217,3.5916,3.895
2007/5/8,235.1261219,96.85855917,2.05,2.15,2.2918,2.8793,3.1576,3.3372,3.5933,3.895
2007/5/9,96.85855917,235.1261219,2.04,2.14,2.3022,2.8903,3.1578,3.3494,3.5906,3.9
2007/5/10,91.71317224,77.91604699,2.04,2.13,2.3012,2.9426,3.1797,3.4173,3.63,3.92
2007/5/11,468.0994891,229.7971661,2.04,2.14,2.32,2.9819,3.207,3.4769,3.68,3.96
2007/5/14,372.3975717,210.0493409,2.06,2.15,2.32,2.9466,3.224,3.4855,3.7,4.05
2007/5/15,462.7879224,190.6422435,2.07,2.15,2.33,2.9659,3.2528,3.5906,3.7992,4.2
2007/5/16,190.6422435,462.7879224,2.07,2.15,2.3083,3.0039,3.2456,3.6483,3.83,4.23
2007/5/17,95.32112173,231.3939612,2.07,2.16,2.3067,3.0172,3.304,3.6418,3.83,4.27
2007/5/18,231.3939612,95.32112173,2.07,2.16,2.3129,3.044,3.304,3.6137,3.83,4.27
2007/5/21,217.5793964,89.63030849,2.07,2.16,2.3448,3.1476,3.4817,3.7771,3.966,4.33
2007/5/22,347.9914797,183.7187644,2.07,2.17,2.4088,3.1559,3.4876,3.7911,4.05,4.35
2007/5/23,231.3939612,95.32112173,2.06,2.17,2.4372,3.1212,3.4536,3.7526,4.064,4.35
2007/5/24,298.852358,160.0769958,2.06,2.17,2.45,3.1127,3.4289,3.766,4.03,4.35
2007/5/25,217.5793964,89.63030849,2.13,2.21,2.45,3.1295,3.4646,3.773,4.05,4.35
2007/5/28,88.18574253,74.91927595,2.14,2.225,2.44,3.1539,3.492,3.8203,4.07,4.35
2007/5/29,265.0512647,109.1860122,2.145,2.23,2.48,3.1545,3.495,3.8227,4.08,4.35
2007/5/30,255.7512203,105.354924,2.15,2.25,2.46,3.1543,3.4867,3.818,4.07,4.35
2007/5/31,231.3939612,95.32112173,2.15,2.255,2.49,3.1608,3.474,3.8274,4.06,4.33
2007/6/1,169.8392078,144.2889759,2.15,2.255,2.49,3.2143,3.4905,3.8337,4.08,4.33
2007/6/4,84.03039341,71.38904829,2.15,2.255,2.49,3.2084,3.5,3.8378,4.1393,4.33
2007/6/5,422.5454944,174.0646571,2.153,2.251,2.49,3.18,3.506,3.837,4.1309,4.33
2007/6/6,211.2727472,87.03232853,2.25,2.35,2.49,3.17,3.4865,3.8531,4.1442,4.38
2007/6/7,340.394508,181.0586185,2.255,2.35,2.49,3.18,3.5,3.805,4.1427,4.38
2007/6/8,168.9453173,143.5295602,2.258,2.35,2.493,3.183,3.5549,3.8666,4.1624,4.4
2007/6/11,646.0255154,320.9983694,2.3,2.35,2.5,3.22,3.5865,3.892,4.1376,4.405
2007/6/12,307.6317574,164.6927122,2.33,2.39,2.51,3.25,3.638,3.9923,4.2199,4.44
2007/6/13,164.6927122,307.6317574,2.33,2.4,2.61,3.3145,3.6513,4.0297,4.232,4.49
2007/6/14,448.5482941,184.7763283,2.33,2.45,2.625,3.3157,3.6575,4.0578,4.2669,4.55
2007/6/15,83.15961213,70.64926541,2.335,2.4653,2.6344,3.358,3.7021,4.045,4.3483,4.6
2007/6/18,247.0816874,101.7835707,2.33,2.4636,2.62,3.3891,3.7079,4.072,4.3496,4.6
2007/6/19,235.1261219,96.85855917,2.34,2.4809,2.62,3.3902,3.7454,4.0767,4.3969,4.62
2007/6/20,804.8652101,443.0459419,2.34,2.482,2.64,3.3908,3.746,4.0775,4.4408,4.62
2007/6/21,443.0459419,804.8652101,2.35,2.49,2.65,3.5039,3.9175,4.2238,4.47,4.66
2007/6/22,87.70385323,74.509881,2.34,2.47,2.65,3.4963,3.9181,4.1582,4.44,4.66
2007/6/25,143.3018316,121.7438234,2.34,2.4773,2.66,3.45,3.921,4.17,4.42,4.66
2007/6/26,238.9806485,98.44640441,2.31,2.5021,2.68,3.4392,3.922,4.1934,4.4,4.66
2007/6/27,89.16558412,75.75171235,2.29,2.4906,2.65,3.4479,3.8997,4.1697,4.3985,4.66
2007/6/28,160.4980514,136.3530822,2.29,2.5,2.65,3.486,3.901,4.1745,4.4538,4.69
2007/6/29,86.28927495,73.30810873,2.3,2.5,2.68,3.4851,3.9013,4.166,4.45,4.7
2007/7/2,275.0531992,113.306239,2.3,2.48,2.7,3.4764,3.8974,4.1956,4.45,4.7
2007/7/3,113.306239,275.0531992,2.3,2.4822,2.7384,3.4843,3.8819,4.1968,4.4726,4.7
2007/7/4,137.7303861,162.1192439,2.305,2.4848,2.74,3.5019,3.8809,4.1974,4.4745,4.7
2007/7/5,162.1192439,137.7303861,2.305,2.5301,2.7533,3.5415,3.8569,4.1939,4.475,4.7
2007/7/6,97.27154631,82.63823166,2.36,2.5811,2.7789,3.5395,3.8779,4.1979,4.4261,4.7
2007/7/9,82.63823166,97.27154631,2.38,2.608,2.788,3.547,3.8741,4.1998,4.4172,4.73
2007/7/10,97.27154631,82.63823166,2.385,2.53,2.813,3.5514,3.8459,4.2322,4.4896,4.76
2007/7/11,323.9515457,133.4495704,2.398,2.54,2.8365,3.5298,3.8573,4.1896,4.4773,4.76
2007/7/12,99.07287124,84.16856928,2.4,2.56,2.857,3.56,3.8617,4.1756,4.4777,4.793
2007/7/13,591.4349211,286.205373,2.42,2.57,2.8421,3.53,3.8742,4.1755,4.4634,4.7931
2007/7/16,286.205373,591.4349211,2.425,2.55,2.8516,3.5284,3.86,4.1719,4.454,4.793
2007/7/17,338.1531127,167.9411709,2.44,2.53,2.8552,3.5355,3.8596,4.1778,4.4542,4.792
2007/7/18,79.73864458,93.8585096,2.42,2.525,2.8321,3.55,3.8546,4.1785,4.4547,4.8
2007/7/19,93.8585096,79.73864458,2.39,2.545,2.8332,3.5752,3.8534,4.1791,4.455,4.8
2007/7/20,270.1620076,488.6651116,2.3911,2.55,2.85,3.5594,3.864,4.189,4.4551,4.8
2007/7/23,488.6651116,270.1620076,2.395,2.555,2.8714,3.5868,3.9019,4.2251,4.477,4.8298
2007/7/24,113.8284053,96.70431364,2.405,2.5867,2.9053,3.5864,3.9294,4.2454,4.4651,4.84
2007/7/25,310.1663735,127.7708653,2.476,2.7462,2.8991,3.4486,3.82,4.07,4.33,4.78
2007/7/26,87.22720186,74.104936,2.416,2.7475,2.9006,3.422,3.7769,3.9797,4.3086,4.73
2007/7/27,186.6256412,158.5500956,2.42,2.761,2.899,3.3935,3.7578,3.9166,4.3399,4.715
2007/7/30,140.7877644,119.6079669,2.4258,2.769,2.9031,3.3935,3.7536,3.9174,4.2848,4.715
2007/7/31,119.6079669,140.7877644,2.4682,2.6959,2.8525,3.3898,3.7564,3.9773,4.3401,4.715
2007/8/1,72.52823523,85.37130394,2.475,2.7399,2.9046,3.3997,3.7557,3.95,4.2857,4.712
2007/8/2,85.37130394,72.52823523,2.4813,2.7768,2.9085,3.4075,3.7545,3.9276,4.2594,4.7131
2007/8/3,136.4825152,331.3140808,2.4968,2.7776,2.9091,3.4231,3.7539,3.94,4.2855,4.72
2007/8/6,331.3140808,136.4825152,2.5168,2.7594,2.9109,3.4378,3.7173,3.993,4.3861,4.72
2007/8/7,116.3029358,98.80658133,2.4996,2.7756,2.9,3.4862,3.7812,4.0218,4.3775,4.72
2007/8/8,98.80658133,116.3029358,2.5189,2.7703,2.9096,3.4928,3.768,4.0151,4.3166,4.715
2007/8/9,308.6500989,262.2174658,2.5263,2.7723,2.9,3.4704,3.7684,3.9881,4.3178,4.71
2007/8/10,262.2174658,308.6500989,2.5211,2.7628,2.9257,3.4648,3.7693,3.9884,4.3378,4.71
2007/8/13,82.14041099,96.68557314,2.5284,2.7703,2.9884,3.4632,3.7951,3.987,4.357,4.71
2007/8/14,96.68557314,82.14041099,2.5487,2.7712,2.9894,3.4546,3.7959,3.9874,4.3568,4.71
2007/8/15,595.0130431,245.1114559,2.547,2.774,2.95,3.4533,3.7873,3.9784,4.3541,4.658
2007/8/16,245.1114559,595.0130431,2.5136,2.77,2.9901,3.4354,3.7857,3.9843,4.3529,4.67
2007/8/17,323.9515457,133.4495704,2.4964,2.76,2.9903,3.4297,3.7843,3.9504,4.3038,4.67
2007/8/20,133.4495704,323.9515457,2.5502,2.7425,3.0027,3.4116,3.7816,3.9288,4.2636,4.67
2007/8/21,333.7016666,158.4155331,2.5382,2.7554,3.0035,3.4123,3.7221,3.9472,4.2445,4.67
2007/8/22,225.0742817,116.3087708,2.514,2.8269,3.0256,3.3836,3.6933,3.8845,4.227,4.67
2007/8/23,116.4468967,74.20200835,2.528,2.7508,2.9502,3.3988,3.6437,3.8795,4.2064,4.67
2007/8/24,76.17490628,89.66371587,2.5413,2.7265,2.97,3.3919,3.6444,3.8798,4.2164,4.665
2007/8/27,89.66371587,76.17490628,2.5758,2.7125,2.9855,3.4106,3.6518,3.8801,4.136,4.645
2007/8/28,169.5095297,69.82826359,2.4529,2.787,2.9694,3.4163,3.6273,3.8844,4.2049,4.65
2007/8/29,90.16744461,76.60285519,2.4589,2.7776,2.8734,3.4205,3.6574,3.8978,4.2766,4.65
2007/8/30,76.60285519,90.16744461,2.466,2.7612,2.8237,3.4444,3.6575,3.9037,4.2739,4.65
2007/8/31,339.9187171,825.1595976,2.4673,2.7448,2.8258,3.4466,3.663,3.9147,4.2743,4.65
2007/9/3,825.1595976,339.9187171,2.4941,2.745,2.875,3.4467,3.675,3.91,4.235,4.65
2007/9/4,205.3214022,84.58071364,2.4751,2.75,2.88,3.4371,3.629,3.9237,4.2328,4.65
2007/9/5,238.9806485,98.44640441,2.4862,2.755,2.8551,3.4341,3.6648,3.9235,4.244,4.65
2007/9/6,98.44640441,238.9806485,2.4875,2.7788,2.8762,3.4481,3.6602,3.9281,4.2677,4.65
2007/9/7,186.6256412,158.5500956,2.4852,2.8164,2.9689,3.4635,3.8065,4.0121,4.2872,4.6538
2007/9/10,265.0512647,109.1860122,2.5038,2.8336,2.93,3.4625,3.7322,4.0061,4.2946,4.65
2007/9/11,109.1860122,265.0512647,2.5194,2.858,2.945,3.5208,3.8082,4.0873,4.3615,4.65
2007/9/12,315.7776447,583.2213543,2.5319,2.8169,2.9756,3.5596,3.8331,4.0976,4.3788,4.67
2007/9/13,583.2213543,315.7776447,2.5438,2.8124,2.98,3.5522,3.8338,4.0988,4.3892,4.7
2007/9/14,302.8265121,257.2699665,2.8305,3.1029,3.1,3.7314,4.0228,4.2059,4.4893,4.9
2007/9/17,256.7968823,218.1649316,2.8121,3.126,3.152,3.7687,4.1642,4.3283,4.5421,4.93
2007/9/18,441.7521078,181.9766869,2.8762,2.9436,3.17,3.73,4.15,4.31,4.5436,4.93
2007/9/19,731.5908583,383.0447001,2.8891,2.8923,3.15,3.7239,4.1142,4.2416,4.5474,4.93
2007/9/20,383.0447001,731.5908583,2.9013,2.9431,3.1712,3.6938,4.1147,4.2416,4.5477,4.93
2007/9/21,227.7784306,93.8317292,2.8995,2.9345,3.3022,3.6167,4.0685,4.1873,4.495,4.9
2007/9/24,421.7517631,255.4086548,2.9376,2.95,3.3,3.5976,4.0458,4.1897,4.493,4.895
2007/9/25,360.1215153,235.0619238,2.9478,3.025,3.33,3.5946,3.9637,4.1884,4.4859,4.89
2007/9/26,326.3181966,174.3319014,2.9359,3.012,3.3018,3.59,3.9508,4.1549,4.445,4.87
2007/9/27,470.2522438,193.7171183,2.8977,3,3.2065,3.5301,3.9309,4.1405,4.42,4.85
2007/9/28,174.4544037,148.209872,2.8754,2.97,3.1832,3.5035,3.92,4.1231,4.39,4.801
2007/9/29,255.7512203,105.354924,2.8784,2.965,3.1737,3.52,3.92,4.1369,4.396,4.81
2007/9/30,502.683433,207.0769196,2.8574,2.945,3.1766,3.531,3.93,4.14,4.3877,4.815
2007/10/8,231.3939612,95.32112173,2.88,2.925,3.08,3.5591,3.9907,4.1367,4.3664,4.8
2007/10/9,238.9806485,98.44640441,2.85,2.92,3.0782,3.559,3.9548,4.1296,4.37,4.81
2007/10/10,496.9711213,204.7237728,2.86,2.93,3.0935,3.5619,3.9447,4.1308,4.3737,4.8
2007/10/11,227.7784306,93.8317292,2.865,2.93,3.0913,3.5589,3.9348,4.1408,4.3732,4.8
2007/10/12,93.8317292,227.7784306,2.9,2.925,3.0935,3.5779,3.9578,4.1328,4.3723,4.8
2007/10/15,179.1287016,333.9499097,2.915,2.94,3.097,3.5675,3.8989,4.1179,4.3746,4.8
2007/10/16,333.9499097,179.1287016,2.985,3,3.15,3.5842,3.9259,4.1229,4.3743,4.8
2007/10/17,87.70385323,74.509881,3.2,3.25,3.3,3.65,3.9473,4.17,4.45,4.81
2007/10/18,86.28927495,73.30810873,3.25,3.26,3.33,3.7,4,4.1653,4.46,4.81
2007/10/19,96.68557314,82.14041099,3.29,3.28,3.35,3.72,4,4.1899,4.47,4.81
2007/10/22,530.1025293,218.3720243,3.32,3.29,3.4,3.75,4.05,4.2191,4.48,4.8
2007/10/23,260.3182064,107.2362619,3.48,3.31,3.395,3.74,4.1,4.2315,4.485,4.8
2007/10/24,365.3625468,194.4066886,3.52,3.31,3.4,3.7475,4.1,4.2528,4.485,4.8
2007/10/25,194.4066886,365.3625468,3.54,3.34,3.395,3.7475,4.0921,4.2546,4.485,4.8
2007/10/26,535.8058869,255.8399995,3.56,3.36,3.4,3.745,4.1027,4.2539,4.485,4.8
2007/10/29,539.9192428,222.4159507,3.15,3.2,3.38,3.73,4.09,4.24,4.48,4.8
2007/10/30,238.9806485,98.44640441,3.13,3.18,3.36,3.72,4.0811,4.2346,4.484,4.79
2007/10/31,97.27154631,82.63823166,3.12,3.19,3.36,3.72,4.0968,4.261,4.4937,4.78
2007/11/1,84.03039341,71.38904829,3.13,3.2,3.375,3.7479,4.1019,4.2608,4.5,4.79
2007/11/2,288.1896362,158.625108,3.15,3.26,3.4,3.7622,4.1407,4.2675,4.5,4.8
2007/11/5,158.625108,288.1896362,3.176,3.3,3.42,3.775,4.17,4.27,4.5263,4.8
2007/11/6,89.66371587,76.17490628,3.22,3.4,3.45,3.79,4.18,4.28,4.5248,4.81
2007/11/7,683.3352917,281.4951876,3.5828,3.52,3.56,3.8953,4.19,4.3,4.5441,4.81
2007/11/8,643.1390981,264.9366471,3.56,3.58,3.64,3.98,4.26,4.3468,4.5441,4.805
2007/11/9,84.47265864,71.76478012,3.59,3.6,3.66,4,4.27,4.38,4.5743,4.81
2007/11/12,218.3646958,185.5143976,3.62,3.65,3.7,4.0736,4.31,4.4338,4.5863,4.82
2007/11/13,217.5793964,89.63030849,3.67,3.66,3.74,4.0971,4.31,4.44,4.5861,4.82
2007/11/14,99.68823069,84.69135543,3.7,3.7,3.77,4.1222,4.315,4.43,4.5922,4.83
2007/11/15,84.69135543,99.68823069,3.71,3.72,3.78,4.13,4.32,4.4376,4.5973,4.85
2007/11/16,202.4697161,83.40598151,3.71,3.72,3.77,4.13,4.32,4.438,4.5974,4.85
2007/11/19,554.6983272,348.567397,3.7,3.71,3.77,4.125,4.33,4.4377,4.5822,4.85
2007/11/20,555.2450918,272.3548138,3.69,3.71,3.78,4.115,4.32,4.42,4.5569,4.84
2007/11/21,272.3548138,555.2450918,3.67,3.7,3.77,4.11,4.3,4.41,4.545,4.83
2007/11/22,251.3417165,103.5384598,3.66,3.7351,3.78,4.11,4.31,4.41,4.55,4.84
2007/11/23,282.095772,156.8068192,3.638,3.7311,3.77,4.105,4.25,4.38,4.54,4.835
2007/11/26,238.9806485,98.44640441,3.6,3.7031,3.77,4.08,4.23,4.37,4.535,4.82
2007/11/27,211.2727472,87.03232853,3.5877,3.681,3.75,4.06,4.2,4.35,4.5247,4.81
2007/11/28,235.1261219,96.85855917,3.58,3.66,3.75,4.065,4.1867,4.35,4.5089,4.81
2007/11/29,227.7784306,93.8317292,3.59,3.65,3.78,4.06,4.2295,4.36,4.5084,4.81
2007/11/30,196.9975616,81.15176579,3.59,3.63,3.77,4.06,4.234,4.36,4.5086,4.81
2007/12/3,675.495501,333.1383236,3.6,3.6467,3.765,4.05,4.2458,4.368,4.5085,4.805
2007/12/4,376.5164644,194.7852606,3.56,3.638,3.78,4.06,4.2605,4.37,4.5085,4.81
2007/12/5,167.5611443,69.02563987,3.42,3.61,3.76,4.06,4.2608,4.3561,4.5096,4.81
2007/12/6,723.3881238,333.1131883,3.3732,3.6,3.75,4.03,4.2318,4.3568,4.5038,4.805
2007/12/7,317.9458752,170.4345844,3.3709,3.59,3.755,4.02,4.2115,4.3465,4.5043,4.81
2007/12/10,216.9148067,127.3224997,3.382,3.58,3.76,4.03,4.2328,4.3431,4.4996,4.81
2007/12/11,129.4339124,109.9621631,3.36,3.58,3.72,4.0066,4.2186,4.3479,4.5116,4.8
2007/12/12,235.1261219,96.85855917,3.3726,3.56,3.69,4.0113,4.2106,4.3544,4.5118,4.8
2007/12/13,477.9612969,196.8928088,3.365,3.5428,3.69,4.031,4.2285,4.3904,4.5067,4.81
2007/12/14,85.37130394,72.52823523,3.35,3.584,3.6365,4,4.2252,4.3499,4.4251,4.8
2007/12/17,1134.046266,507.7618583,3.39,3.5738,3.6233,4.01,4.236,4.3387,4.4282,4.8
2007/12/18,575.7351697,356.2158913,3.4125,3.5751,3.6189,4.02,4.2358,4.3484,4.4279,4.8
2007/12/19,462.7879224,190.6422435,3.36,3.5751,3.6191,4.0387,4.2373,4.3484,4.428,4.8
2007/12/20,93.31282059,79.27504781,3.4039,3.56,3.6252,4.0375,4.2136,4.3454,4.4282,4.8
2007/12/21,327.5005788,176.969674,3.3908,3.576,3.72,4.0726,4.2807,4.3883,4.4526,4.81
2007/12/24,211.2727472,87.03232853,3.2429,3.5,3.68,4.1078,4.285,4.4029,4.4517,4.81
2007/12/25,620.3327471,255.5417306,3.18,3.4597,3.6767,4.0583,4.3132,4.3867,4.4528,4.805
2007/12/26,255.5417306,620.3327471,3.18,3.486,3.6768,4.0573,4.2722,4.3613,4.4541,4.815
2007/12/27,121.5894329,103.2977896,3.18,3.4699,3.6832,4.0381,4.2311,4.3319,4.4005,4.81
2007/12/28,103.2977896,121.5894329,3.26,3.4747,3.6732,4.0114,4.2307,4.3365,4.4357,4.82
2007/12/29,883.5042156,363.9533739,3.29,3.4761,3.6774,3.9922,4.2329,4.3706,4.4253,4.82
2008/1/2,363.9533739,883.5042156,3.35,3.4674,3.6894,4.0098,4.2144,4.3307,4.4363,4.82
2008/1/3,468.7595062,234.6625707,3.32,3.5,3.58,4.0483,4.2111,4.3247,4.4263,4.82
2008/1/4,291.5563911,120.1046134,3.33,3.4942,3.59,4.0328,4.2013,4.3199,4.4013,4.82
2008/1/7,235.1261219,96.85855917,3.303,3.4505,3.58,4.0175,4.1989,4.314,4.3948,4.82
2008/1/8,330.6606763,178.0211081,3.32,3.3837,3.5103,3.9898,4.1928,4.2754,4.4024,4.8108
2008/1/9,89.66371587,76.17490628,3.3,3.3783,3.5201,3.9783,4.2071,4.2952,4.4022,4.81
2008/1/10,531.2654104,260.9091692,3.3,3.3688,3.5854,3.9702,4.2117,4.3301,4.4067,4.82
2008/1/11,102.2280582,86.84909697,3.3,3.3696,3.5738,3.9658,4.2081,4.3258,4.3893,4.8
2008/1/14,687.1454223,333.5949845,3.25,3.3819,3.5412,4,4.2109,4.3216,4.402,4.81
2008/1/15,220.8760539,90.98834347,3.22,3.3787,3.5428,4.01,4.2075,4.3173,4.4022,4.81
2008/1/16,449.487459,271.8755984,3.25,3.3722,3.5499,3.99,4.2051,4.295,4.4028,4.79
2008/1/17,265.0512647,109.1860122,3.26,3.3914,3.5528,3.995,4.2029,4.297,4.3978,4.8
2008/1/18,462.7879224,190.6422435,3.25,3.3878,3.5409,3.9838,4.2018,4.299,4.403,4.8
2008/1/21,227.7784306,93.8317292,3.25,3.391,3.5185,3.9884,4.2028,4.2963,4.3777,4.785
2008/1/22,227.7784306,93.8317292,3.28,3.3859,3.5227,3.9885,4.197,4.2785,4.3679,4.785
2008/1/23,334.5013286,174.1877252,3.28,3.3916,3.5217,3.9343,4.136,4.2272,4.2883,4.75
2008/1/24,211.2727472,87.03232853,3.22,3.3857,3.4475,3.93,4.08,4.1483,4.2433,4.72
2008/1/25,173.5114069,147.4087376,3.2,3.3846,3.44,3.92,4.08,4.1317,4.244,4.69
2008/1/28,410.8997882,250.9382598,3.205,3.3701,3.4385,3.9132,4.0121,4.1576,4.2226,4.67
2008/1/29,830.7426287,412.4556417,3.205,3.3812,3.4585,3.9132,4.0069,4.1542,4.2539,4.65
2008/1/30,417.3118167,249.9498291,3.2,3.3444,3.43,3.9,3.9857,4.114,4.2502,4.62
2008/1/31,705.012721,325.5435698,3.196,3.3176,3.43,3.89,3.956,4.09,4.1937,4.6
2008/2/1,186.8951225,76.99013678,3.166,3.2757,3.35,3.76,3.8539,3.9755,4.1308,4.54
2008/2/2,208.2545651,85.78900955,3.16,3.2794,3.35,3.755,3.8161,3.9837,4.1307,4.52
2008/2/3,427.4441781,256.8148585,3.15,3.2449,3.35,3.76,3.8703,3.9751,4.1309,4.5
2008/2/4,102.8833663,87.40582195,3.149,3.2458,3.36,3.76,3.8704,3.9751,4.1311,4.49
2008/2/5,97.27154631,82.63823166,3.16,3.2938,3.399,3.75,3.8405,3.981,4.1458,4.485
2008/2/13,330.6617969,181.2375511,3.156,3.24,3.399,3.73,3.8703,3.9774,4.1559,4.488
2008/2/14,485.9273186,200.1743556,3.1632,3.2131,3.39,3.72,3.8723,3.9722,4.1561,4.486
2008/2/15,307.1653288,164.2964522,3.18,3.2529,3.4,3.71,3.8765,3.9771,4.1791,4.486
2008/2/18,484.3119205,236.6713556,3.1706,3.2245,3.395,3.7106,3.8907,4.0014,4.1924,4.49
2008/2/19,684.512082,345.2565653,3.1971,3.234,3.42,3.72,3.91,4.0234,4.2176,4.5
2008/2/20,180.3348892,153.2057104,3.1974,3.3162,3.435,3.73,3.942,4.0004,4.1744,4.5
2008/2/21,728.8909778,300.2615334,3.1977,3.3248,3.435,3.72,3.8992,3.9503,4.1818,4.5
2008/2/22,88.18574253,74.91927595,3.1757,3.2765,3.42,3.71,3.8801,3.9668,4.16,4.49
2008/2/25,672.8224411,277.1644924,3.1759,3.2856,3.415,3.7,3.8828,3.9867,4.1439,4.48
2008/2/26,275.0531992,113.306239,3.1701,3.2865,3.42,3.68,3.8903,3.9717,4.1413,4.45
2008/2/27,333.6405245,177.1228175,3.1633,3.29,3.36,3.66,3.8892,3.951,4.1436,4.43
2008/2/28,811.1976709,370.186191,3.1479,3.29,3.32,3.66,3.9045,3.9565,4.1283,4.41
2008/2/29,242.9636593,100.0871778,3.15,3.28,3.31,3.68,3.9291,3.9862,4.1283,4.395
2008/3/3,255.7512203,105.354924,3.1502,3.2424,3.32,3.69,3.9429,3.9979,4.1285,4.395
2008/3/4,90.67686521,77.03563968,3.1416,3.242,3.31,3.7,3.9484,4.0087,4.1521,4.395
2008/3/5,535.0649284,261.2517347,3.1365,3.2484,3.31,3.7,3.9627,4.0152,4.1635,4.395
2008/3/6,652.862948,382.2278578,3.1414,3.25,3.31,3.7,3.9675,4.0145,4.1768,4.395
2008/3/7,489.4134544,274.0197583,3.1477,3.2487,3.29,3.7,3.9648,4.0327,4.176,4.395
2008/3/10,265.0512647,109.1860122,3.1694,3.2242,3.285,3.705,3.9654,4.0331,4.1768,4.395
2008/3/11,741.2450622,305.350712,3.0804,3.1987,3.28,3.725,3.9634,4.0282,4.1953,4.4
2008/3/12,227.7784306,93.8317292,3.0699,3.1887,3.275,3.725,3.9535,4.0075,4.1954,4.4
2008/3/13,247.0816874,101.7835707,3.0703,3.1745,3.27,3.725,3.9335,4.001,4.17,4.4
2008/3/14,298.4100928,159.701264,3.0203,3.15,3.27,3.725,3.9336,4.001,4.15,4.4
2008/3/17,169.8392078,144.2889759,3.0303,3.1279,3.2337,3.7112,3.9327,4.0013,4.1248,4.4
